country_code,CPV,total_value_sme,n_contracts_sme,n_contractors_sme,total_value_large,n_contracts_large,n_contractors_large
MK,98300000,3542365.88,1,1,0.0,0,0
MT,03121100,131100.0,10,10,0.0,0,0
MT,03419100,151200.0,5,5,0.0,0,0
MT,03450000,67520.0,8,8,0.0,0,0
MT,03452000,96485.6,1,1,0.0,0,0
MT,09100000,10027977.5,2,2,0.0,0,0
MT,09134220,394660.0,3,3,0.0,0,0
MT,09135000,395200.0,1,1,0.0,0,0
MT,09320000,727566.0,1,1,0.0,0,0
MT,09331000,72300.0,1,1,0.0,0,0
MT,14622000,143878.22,1,1,0.0,0,0
MT,14783000,45510.0,1,1,0.0,0,0
MT,15500000,338625.63,1,1,0.0,0,0
MT,15700000,104500.0,3,3,0.0,0,0
MT,15994200,44887.89,2,2,0.0,0,0
MT,18000000,1156273.14,3,3,0.0,0,0
MT,18100000,337488.0,1,1,0.0,0,0
MT,18110000,157520.0,3,3,0.0,0,0
MT,18143000,81034.95999999999,4,4,0.0,0,0
MT,18930000,166560.0,1,1,0.0,0,0
MT,22110000,858290.38,3,9,0.0,0,0
MT,22500000,210750.08,1,1,0.0,0,0
MT,24000000,329547.0,2,2,0.0,0,0
MT,24111000,250150.0,1,1,0.0,0,0
MT,24111500,1587986.5,2,2,0.0,0,0
MT,24312122,3006186.4,1,1,0.0,0,0
MT,24313320,47701.0,2,6,0.0,0,0
MT,30191000,175308.9,1,1,0.0,0,0
MT,30192700,165000.0,1,1,0.0,0,0
MT,30197643,34500.0,1,1,0.0,0,0
MT,30199000,51333.24,4,4,0.0,0,0
MT,30200000,1230255.0,2,2,0.0,0,0
MT,30210000,311172.0,1,1,0.0,0,0
MT,30213300,1805633.8,2,2,0.0,0,0
MT,30237240,1634.75,1,1,0.0,0,0
MT,30237300,701679.1900000001,6,6,0.0,0,0
MT,31000000,491963.36,2,2,0.0,0,0
MT,31121100,127180.0,1,1,0.0,0,0
MT,31154000,403813.07,1,1,0.0,0,0
MT,31160000,2332375.12,4,4,0.0,0,0
MT,31211110,568287.44,1,1,0.0,0,0
MT,31213300,1438286.0,1,1,0.0,0,0
MT,31300000,1866376.0,3,3,0.0,0,0
MT,31532000,382970.0,4,4,0.0,0,0
MT,31710000,137899.0,1,1,0.0,0,0
MT,32000000,782763.84,1,1,0.0,0,0
MT,32321100,1855977.3,1,1,0.0,0,0
MT,32412110,255975.93,1,1,0.0,0,0
MT,32560000,450231.05000000005,3,3,0.0,0,0
MT,32561000,158093.74,1,1,0.0,0,0
MT,33000000,20915895.419999998,74,74,0.0,0,0
MT,33114000,120000.0,1,1,0.0,0,0
MT,33141625,8753833.11,11,11,0.0,0,0
MT,33167000,750000.0,1,1,0.0,0,0
MT,33600000,7452696.84,10,10,0.0,0,0
MT,33612000,25844.13,1,1,0.0,0,0
MT,33615000,467830.0,1,1,0.0,0,0
MT,33615100,1294406.28,1,1,0.0,0,0
MT,33621200,1220900.0,2,2,0.0,0,0
MT,33622100,148372.0,2,2,0.0,0,0
MT,33622200,85236.12,1,1,0.0,0,0
MT,33622300,1514071.44,1,1,0.0,0,0
MT,33622400,785906.05,4,4,0.0,0,0
MT,33622600,149660.2,1,1,0.0,0,0
MT,33622700,467353.32,2,2,0.0,0,0
MT,33622800,1279019.21,1,1,0.0,0,0
MT,33632100,1321660.0,2,2,0.0,0,0
MT,33632300,141276.0,1,1,0.0,0,0
MT,33642300,217336.0,1,1,0.0,0,0
MT,33651100,2137511.68,5,5,0.0,0,0
MT,33651200,1876000.0,1,1,0.0,0,0
MT,33651520,15356500.0,1,1,0.0,0,0
MT,33652100,13700297.309999999,12,12,0.0,0,0
MT,33652200,113400.0,1,1,0.0,0,0
MT,33660000,6984900.0,2,2,0.0,0,0
MT,33661000,2060097.01,3,3,0.0,0,0
MT,33661100,424530.8,3,3,0.0,0,0
MT,33661200,401052.21,3,3,0.0,0,0
MT,33661300,248300.1,2,2,0.0,0,0
MT,33661600,371040.91,1,1,0.0,0,0
MT,33661700,2658237.95,4,4,0.0,0,0
MT,33670000,4467200.55,2,2,0.0,0,0
MT,33690000,9743589.8,9,9,0.0,0,0
MT,33694000,1804203.52,1,1,0.0,0,0
MT,33696500,94021.89,2,2,0.0,0,0
MT,33696800,1417080.0,1,1,0.0,0,0
MT,33700000,3500000.0,1,1,0.0,0,0
MT,33763000,905596.4,2,2,0.0,0,0
MT,33790000,64621.31,11,11,0.0,0,0
MT,34000000,1319307.2,7,7,0.0,0,0
MT,34100000,4626962.45,7,7,0.0,0,0
MT,34115200,219524.0,1,1,0.0,0,0
MT,34130000,96100.0,1,1,0.0,0,0
MT,34136000,134800.0,1,1,0.0,0,0
MT,34136100,175400.0,1,1,0.0,0,0
MT,34144510,111612.0,1,1,0.0,0,0
MT,34144900,9725723.040000001,6,6,0.0,0,0
MT,34223200,161346.53,1,1,0.0,0,0
MT,34410000,533880.0,1,1,0.0,0,0
MT,34411200,109477.6,7,7,0.0,0,0
MT,34500000,399861.08,1,1,0.0,0,0
MT,34515100,214136.96000000002,2,2,0.0,0,0
MT,34711110,2815400.0,1,1,0.0,0,0
MT,34740000,996814.0,1,1,0.0,0,0
MT,34921100,1170000.0,1,1,0.0,0,0
MT,34928480,62975.0,2,2,0.0,0,0
MT,34931500,4975000.0,1,1,0.0,0,0
MT,34946240,259448.8,1,1,0.0,0,0
MT,34996100,559500.0,1,1,0.0,0,0
MT,35000000,223075.02,1,1,0.0,0,0
MT,35111500,213633.5,1,1,0.0,0,0
MT,35120000,653000.0,3,3,0.0,0,0
MT,35210000,324000.0,1,1,0.0,0,0
MT,37410000,218000.0,1,1,0.0,0,0
MT,38110000,68860.0,1,1,0.0,0,0
MT,38127000,86498.58,1,1,0.0,0,0
MT,38425000,402497.0,1,1,0.0,0,0
MT,38434540,202864.43,5,5,0.0,0,0
MT,38437000,180196.0,8,8,0.0,0,0
MT,38520000,417432.9,3,3,0.0,0,0
MT,38634000,115205.72,1,1,0.0,0,0
MT,38651000,760230.0,1,1,0.0,0,0
MT,38970000,371596.7,2,2,0.0,0,0
MT,39100000,3678626.6,4,4,0.0,0,0
MT,39113600,458595.94,1,1,0.0,0,0
MT,39160000,2455340.5999999996,6,6,0.0,0,0
MT,39162000,722377.6,2,2,0.0,0,0
MT,39180000,109295.4,2,2,0.0,0,0
MT,39295100,207500.0,1,1,0.0,0,0
MT,39300000,381000.0,2,2,0.0,0,0
MT,39717200,1084887.6099999999,3,3,0.0,0,0
MT,39800000,1995.0,1,1,0.0,0,0
MT,42000000,3777614.1399999997,9,9,0.0,0,0
MT,42100000,900000.0,1,1,0.0,0,0
MT,42111100,164239.0,1,1,0.0,0,0
MT,42123000,2024754.2,1,1,0.0,0,0
MT,42416000,347108.0,1,1,0.0,0,0
MT,43262100,411450.0,2,2,0.0,0,0
MT,43310000,1491525.2,1,1,0.0,0,0
MT,44113620,154376.0,1,1,0.0,0,0
MT,44114100,192095.0,1,1,0.0,0,0
MT,44221000,545067.0,2,2,0.0,0,0
MT,44300000,3288450.0,2,2,0.0,0,0
MT,45000000,9259614.95,2,2,0.0,0,0
MT,45110000,540677.09,1,1,0.0,0,0
MT,45111100,815509.35,1,1,0.0,0,0
MT,45112400,201787.75,1,1,0.0,0,0
MT,45121000,318870.0,1,1,0.0,0,0
MT,45210000,490649.79,1,1,0.0,0,0
MT,45214210,6998127.45,1,1,0.0,0,0
MT,45232420,6408100.0,2,2,0.0,0,0
MT,45246400,198267.5,1,1,0.0,0,0
MT,45261220,201600.0,1,1,0.0,0,0
MT,45261410,181000.0,1,1,0.0,0,0
MT,45343200,159645.37,2,2,0.0,0,0
MT,45400000,185065.0,1,1,0.0,0,0
MT,45420000,103235.0,1,1,0.0,0,0
MT,45431100,175385.95,1,1,0.0,0,0
MT,45453100,176995.0,1,1,0.0,0,0
MT,45454100,154759.96,1,1,0.0,0,0
MT,48000000,92712.0,1,1,0.0,0,0
MT,48180000,2780161.8400000003,4,4,0.0,0,0
MT,48900000,511000.0,1,1,0.0,0,0
MT,48921000,150000.0,1,1,0.0,0,0
MT,50000000,2086925.63,4,4,0.0,0,0
MT,50200000,156330.0,1,1,0.0,0,0
MT,50312000,139465.0,1,1,0.0,0,0
MT,50532000,240500.0,1,1,0.0,0,0
MT,50532300,212179.53,1,1,0.0,0,0
MT,50700000,298500.0,1,1,0.0,0,0
MT,50750000,247425.24,1,1,0.0,0,0
MT,50800000,921202.66,1,1,0.0,0,0
MT,51000000,300534.34,1,1,0.0,0,0
MT,55000000,2300000.0,1,1,0.0,0,0
MT,55321000,2765495.35,1,1,0.0,0,0
MT,55510000,7000.0,1,1,0.0,0,0
MT,55520000,5445296.4,3,3,0.0,0,0
MT,55521100,784293.75,1,1,0.0,0,0
MT,55900000,20560.0,1,1,0.0,0,0
MT,60100000,207842.6,3,3,0.0,0,0
MT,60171000,735517.0,1,1,0.0,0,0
MT,60181000,2762512.5,6,6,0.0,0,0
MT,60182000,99000.0,1,1,0.0,0,0
MT,60183000,499200.0,1,1,0.0,0,0
MT,63120000,175200.0,1,1,0.0,0,0
MT,63121100,1520040.0,1,1,0.0,0,0
MT,63520000,85215.0,1,1,0.0,0,0
MT,63524000,1350000.0,1,1,0.0,0,0
MT,63721200,136665.0,1,1,0.0,0,0
MT,63726300,296983.44,1,2,0.0,0,0
MT,64120000,500000.0,1,1,0.0,0,0
MT,66000000,2296044.06,2,2,0.0,0,0
MT,66510000,883754.8700000001,5,5,0.0,0,0
MT,66512000,116790.0,1,1,0.0,0,0
MT,66512200,304737.0,1,1,0.0,0,0
MT,66515200,259857.3,1,1,0.0,0,0
MT,66518000,321556.86,1,1,0.0,0,0
MT,66518100,1493975.48,1,1,0.0,0,0
MT,70200000,592200.0,1,1,0.0,0,0
MT,70210000,1825000.0,1,1,0.0,0,0
MT,70220000,817000.0,2,2,0.0,0,0
MT,71000000,148350.0,1,1,0.0,0,0
MT,71200000,390000.0,1,1,0.0,0,0
MT,71221000,523500.0,1,15,0.0,0,0
MT,71251000,136100.0,1,1,0.0,0,0
MT,71310000,8334911.11,1,1,0.0,0,0
MT,71311000,114000.0,1,1,0.0,0,0
MT,71311200,732848.0,1,1,0.0,0,0
MT,71317200,48300.0,1,1,0.0,0,0
MT,71351914,80910.0,1,1,0.0,0,0
MT,71520000,2388375.0,1,1,0.0,0,0
MT,71541000,1056800.4,2,2,0.0,0,0
MT,71600000,232596.0,1,1,0.0,0,0
MT,71630000,284880.0,1,1,0.0,0,0
MT,72200000,5337260.35,2,2,0.0,0,0
MT,72212517,335650.0,1,1,0.0,0,0
MT,72212610,587020.0,2,2,0.0,0,0
MT,72212700,8375341.21,6,6,0.0,0,0
MT,72224000,2833234.5700000003,3,3,0.0,0,0
MT,72261000,840290.4099999999,2,2,0.0,0,0
MT,72267000,798200.11,2,2,0.0,0,0
MT,72268000,53000.0,1,1,0.0,0,0
MT,72314000,165993.3,3,3,0.0,0,0
MT,72315200,239723.86,1,1,0.0,0,0
MT,72400000,420000.0,1,1,0.0,0,0
MT,73110000,1194900.0,2,2,0.0,0,0
MT,75000000,131913.6,1,1,0.0,0,0
MT,75131100,282600.0,1,1,0.0,0,0
MT,75200000,8921452.05,1,1,0.0,0,0
MT,75240000,360695.41,3,13,0.0,0,0
MT,79000000,1376271.0,3,3,0.0,0,0
MT,79100000,350000.0,2,2,0.0,0,0
MT,79132000,42111.0,4,4,0.0,0,0
MT,79211000,560000.0,1,1,0.0,0,0
MT,79310000,379900.0,1,1,0.0,0,0
MT,79340000,259080.0,1,1,0.0,0,0
MT,79342320,386802.0,1,1,0.0,0,0
MT,79413000,150000.0,1,1,0.0,0,0
MT,79416000,794200.0,3,5,0.0,0,0
MT,79416200,320000.0,1,1,0.0,0,0
MT,79500000,893917.4199999999,2,2,0.0,0,0
MT,79600000,119700.0,1,1,0.0,0,0
MT,79710000,22714189.48,16,29,0.0,0,0
MT,79800000,139911.0,3,3,0.0,0,0
MT,79956000,1408000.0,4,4,0.0,0,0
MT,79994000,3348.0,1,1,0.0,0,0
MT,85100000,1227940.0899999999,4,4,0.0,0,0
MT,85111000,300000.0,1,1,0.0,0,0
MT,85121000,202800.0,1,1,0.0,0,0
MT,85143000,1789871.0,3,3,0.0,0,0
MT,85200000,142750.0,1,1,0.0,0,0
MT,85311100,4004775.0,2,2,0.0,0,0
MT,85312500,1525700.0,1,1,0.0,0,0
MT,90000000,2221771.4,10,10,0.0,0,0
MT,90470000,769500.0,1,1,0.0,0,0
MT,90500000,129600.0,1,1,0.0,0,0
MT,90510000,209280.0,1,1,0.0,0,0
MT,90512000,1639250.0,1,1,0.0,0,0
MT,90513600,287750.0,1,1,0.0,0,0
MT,90520000,408104.04,3,3,0.0,0,0
MT,90524100,218920.0,1,1,0.0,0,0
MT,90612000,450387.64,1,1,0.0,0,0
MT,90711300,114500.0,1,1,0.0,0,0
MT,90714000,104120.0,1,1,0.0,0,0
MT,90714200,108000.0,1,1,0.0,0,0
MT,90714600,272417.26,2,2,0.0,0,0
MT,90900000,3016451.8,2,2,0.0,0,0
MT,90911200,505183.41,1,1,0.0,0,0
MT,90919200,3092089.81,5,5,0.0,0,0
MT,92331210,847500.0,1,1,0.0,0,0
MT,98000000,2719500.0,1,1,0.0,0,0
MT,98320000,51168.0,1,1,0.0,0,0
NL,03100000,231068.3,3,3,0.0,0,0
NL,03114100,1.0,1,1,0.0,0,0
NL,03115120,1239670.0,1,1,0.0,0,0
NL,03120000,250000.0,1,1,0.0,0,0
NL,03121210,490000.0,2,2,0.0,0,0
NL,03320000,2.01,3,9,0.0,0,0
NL,03410000,3.0,3,3,0.0,0,0
NL,03451200,1700000.0,2,2,0.0,0,0
NL,09111400,0.01,1,3,0.0,0,0
NL,09122000,2280000.0,1,1,0.0,0,0
NL,09134100,200000.0,1,1,0.0,0,0
NL,09211000,317095.75,1,1,0.0,0,0
NL,09330000,3595650.85,4,4,0.0,0,0
NL,14500000,792000.0,1,1,0.0,0,0
NL,14700000,1.0,1,3,0.0,0,0
NL,14721000,955000.0,1,1,0.0,0,0
NL,15811511,2800000.0,2,2,0.0,0,0
NL,15880000,43942496.56,1,1,0.0,0,0
NL,15896000,11074874.0,1,1,0.0,0,0
NL,16100000,1.0,1,3,0.0,0,0
NL,16160000,571000.0,2,2,0.0,0,0
NL,16720000,268750.0,2,2,0.0,0,0
NL,18222000,2359279.0,6,6,0.0,0,0
NL,18230000,828942.82,1,1,0.0,0,0
NL,18444110,330000.0,1,1,0.0,0,0
NL,18512200,3884298.0,1,1,0.0,0,0
NL,18930000,2943325.0,1,1,0.0,0,0
NL,19243000,1.0,1,1,0.0,0,0
NL,22100000,350000.0,2,2,0.0,0,0
NL,22900000,40005.0,6,7,0.0,0,0
NL,24100000,2.0,2,2,0.0,0,0
NL,24300000,400000.0,1,1,0.0,0,0
NL,30163100,1683810.39,2,2,0.0,0,0
NL,30194000,120000.0,1,1,0.0,0,0
NL,30195000,800000.0,1,1,0.0,0,0
NL,30199230,1.0,1,1,0.0,0,0
NL,30211400,812195.0,1,1,0.0,0,0
NL,30213100,332684.0,2,2,0.0,0,0
NL,30215000,1000000.0,1,3,0.0,0,0
NL,30237110,9351283.0,2,2,0.0,0,0
NL,31120000,1.0,1,1,0.0,0,0
NL,31200000,1080000.0,1,1,0.0,0,0
NL,31500000,3530432.0,5,5,0.0,0,0
NL,31518100,536995.0,1,1,0.0,0,0
NL,31527260,519001.0,3,3,0.0,0,0
NL,31642000,250000.0,1,1,0.0,0,0
NL,31682100,313747.42,1,1,0.0,0,0
NL,31720000,1.0,1,1,0.0,0,0
NL,32300000,1.0,1,1,0.0,0,0
NL,32321200,596179.44,3,3,0.0,0,0
NL,32342410,1.0,1,1,0.0,0,0
NL,32351200,0.01,1,1,0.0,0,0
NL,32352000,1000000.0,1,1,0.0,0,0
NL,32410000,1.0,1,1,0.0,0,0
NL,32415000,1300000.0,1,1,0.0,0,0
NL,32442200,3701740.0,1,1,0.0,0,0
NL,32522000,1.0,1,1,0.0,0,0
NL,32552400,330000.0,1,1,0.0,0,0
NL,33115200,4200000.0,1,1,0.0,0,0
NL,33138000,1856000.0,2,2,0.0,0,0
NL,33167000,1250000.0,1,1,0.0,0,0
NL,33168100,0.1,1,1,0.0,0,0
NL,33172200,229663.5,1,1,0.0,0,0
NL,33191000,2800000.0,2,2,0.0,0,0
NL,33192160,775000.0,2,2,0.0,0,0
NL,33192410,1.0,1,1,0.0,0,0
NL,33194110,1.0,1,1,0.0,0,0
NL,33651680,2.0,2,2,0.0,0,0
NL,33700000,2100000.0,1,1,0.0,0,0
NL,33734000,1569042.0,1,2,0.0,0,0
NL,33770000,1200001.0,2,2,0.0,0,0
NL,33772000,7500000.0,1,1,0.0,0,0
NL,34114400,4721280.0,2,2,0.0,0,0
NL,34115200,5000000.0,1,1,0.0,0,0
NL,34139100,868000.0,1,1,0.0,0,0
NL,34142000,1627397.0,2,2,0.0,0,0
NL,34143000,0.01,1,1,0.0,0,0
NL,34144200,2030000.0,1,1,0.0,0,0
NL,34144210,870000.0,1,1,0.0,0,0
NL,34144212,0.1,1,1,0.0,0,0
NL,34144410,1.0,1,1,0.0,0,0
NL,34144430,1.0,1,1,0.0,0,0
NL,34144710,182489.0,1,1,0.0,0,0
NL,34200000,1226882.0,2,2,0.0,0,0
NL,34220000,4093051.6,1,1,0.0,0,0
NL,34221100,1.0,1,1,0.0,0,0
NL,34223000,376382.5,1,1,0.0,0,0
NL,34223330,1449600.0,2,2,0.0,0,0
NL,34411000,1349162.95,1,1,0.0,0,0
NL,34421000,900000.0,1,1,0.0,0,0
NL,34500000,1.0,1,1,0.0,0,0
NL,34512100,573159.69,1,1,0.0,0,0
NL,34513100,1000000.0,1,1,0.0,0,0
NL,34520000,270000.0,1,1,0.0,0,0
NL,34630000,849920.0,1,2,0.0,0,0
NL,34632000,3167786.0,1,1,0.0,0,0
NL,34711200,4836744.0,2,4,0.0,0,0
NL,34926000,165901.0,2,2,0.0,0,0
NL,34928000,0.01,1,1,0.0,0,0
NL,34928400,434783.2,4,4,0.0,0,0
NL,34930000,1124384.95,3,3,0.0,0,0
NL,34933000,350000.0,1,1,0.0,0,0
NL,34946200,718000.0,1,1,0.0,0,0
NL,35113400,1.0,1,1,0.0,0,0
NL,35200000,4840000.0,2,2,0.0,0,0
NL,35400000,795000.0,1,1,0.0,0,0
NL,35800000,39722276.94,3,3,0.0,0,0
NL,35811100,2083276.0,1,1,0.0,0,0
NL,37000000,2517516.84,5,12,0.0,0,0
NL,37412200,497381.68,4,4,0.0,0,0
NL,37414000,676800.0,1,1,0.0,0,0
NL,37440000,125000.0,1,3,0.0,0,0
NL,38294000,366864.0,1,1,0.0,0,0
NL,38341000,392160.0,1,1,0.0,0,0
NL,38421100,8740373.8,2,2,0.0,0,0
NL,38431100,1600000.0,1,1,0.0,0,0
NL,38634000,1.0,1,1,0.0,0,0
NL,38651000,810000.0,1,1,0.0,0,0
NL,38730000,265968.0,2,2,0.0,0,0
NL,38910000,5400000.0,1,1,0.0,0,0
NL,39110000,1750000.0,1,1,0.0,0,0
NL,39111200,2.0,2,2,0.0,0,0
NL,39114100,1.0,1,1,0.0,0,0
NL,39140000,769298.75,1,1,0.0,0,0
NL,39141000,1200001.0,3,3,0.0,0,0
NL,39151100,123010363.0,1,1,0.0,0,0
NL,39162000,460000.0,1,1,0.0,0,0
NL,39180000,2490643.84,3,3,0.0,0,0
NL,39221000,568770.0,2,2,0.0,0,0
NL,39224000,124220.0,1,1,0.0,0,0
NL,39290000,1200000.0,2,2,0.0,0,0
NL,39314000,194278.2,1,1,0.0,0,0
NL,39500000,10400001.0,3,3,0.0,0,0
NL,39561133,30000000.0,2,2,0.0,0,0
NL,39700000,4000000.0,1,1,0.0,0,0
NL,39711130,1500000.0,1,1,0.0,0,0
NL,39711310,345540.0,1,1,0.0,0,0
NL,39713200,171700.0,1,1,0.0,0,0
NL,39800000,1.0,1,1,0.0,0,0
NL,42000000,2.0,2,2,0.0,0,0
NL,42122000,4353479.25,3,9,0.0,0,0
NL,42131146,1.0,1,1,0.0,0,0
NL,42200000,388752.1,1,1,0.0,0,0
NL,42400000,1949681.75,2,2,0.0,0,0
NL,42410000,1475000.0,1,1,0.0,0,0
NL,42414000,334532.0,1,1,0.0,0,0
NL,42415000,736798.0,1,1,0.0,0,0
NL,42415110,469476.0,1,1,0.0,0,0
NL,42416300,1.0,1,1,0.0,0,0
NL,42418930,1844001.0,3,3,0.0,0,0
NL,42500000,2049001.0,2,2,0.0,0,0
NL,42510000,374250.0,1,1,0.0,0,0
NL,42515000,0.0,0,1,0.0,0,0
NL,42652000,1500000.01,2,2,0.0,0,0
NL,42900000,291000.0,1,1,0.0,0,0
NL,42961100,700000.0,1,1,0.0,0,0
NL,42962500,1.0,1,1,0.0,0,0
NL,42996000,900000.0,1,1,0.0,0,0
NL,42997300,1.0,1,1,0.0,0,0
NL,43132500,2300000.0,1,1,0.0,0,0
NL,43324100,244000.0,1,1,0.0,0,0
NL,43611200,1.0,1,8,0.0,0,0
NL,43800000,260000.0,1,1,0.0,0,0
NL,43810000,198347.0,1,1,0.0,0,0
NL,43830000,2.0,2,2,0.0,0,0
NL,44111520,1375000.0,1,1,0.0,0,0
NL,44112200,1250000.0,2,2,0.0,0,0
NL,44114220,1.0,1,1,0.0,0,0
NL,44160000,1.0,1,1,0.0,0,0
NL,44161110,15200000.0,2,3,0.0,0,0
NL,44164000,4200000.0,1,1,0.0,0,0
NL,44313100,2080000.0,4,4,0.0,0,0
NL,44421300,500000.0,1,1,0.0,0,0
NL,44421720,400001.0,2,2,0.0,0,0
NL,44423400,610000.01,2,2,0.0,0,0
NL,44481000,1.0,1,1,0.0,0,0
NL,44511000,1200000.0,1,1,0.0,0,0
NL,44613000,385600.0,1,1,0.0,0,0
NL,44617100,909090.91,1,1,0.0,0,0
NL,44619000,160000.0,1,1,0.0,0,0
NL,44619100,4444699.15,3,3,0.0,0,0
NL,44912100,855791.0599999999,3,3,0.0,0,0
NL,45120000,1.0,1,1,0.0,0,0
NL,45211000,13597628.149999999,6,6,0.0,0,0
NL,45212200,21500000.0,1,1,0.0,0,0
NL,45212212,545000.0,1,1,0.0,0,0
NL,45214000,59039000.0,1,1,0.0,0,0
NL,45214210,21743192.939999998,3,3,0.0,0,0
NL,45221121,1745000.0,1,1,0.0,0,0
NL,45231300,22900000.0,3,3,0.0,0,0
NL,45232400,59428080.59,6,6,0.0,0,0
NL,45232440,2899001.0,2,2,0.0,0,0
NL,45233252,3847755.27,2,2,0.0,0,0
NL,45233294,832596.2,1,1,0.0,0,0
NL,45243600,1.0,1,1,0.0,0,0
NL,45246100,3498497.95,1,1,0.0,0,0
NL,45246200,24693000.0,2,2,0.0,0,0
NL,45246410,74185.98999999999,2,2,0.0,0,0
NL,45252100,548300.0,1,1,0.0,0,0
NL,45255500,700000.0,1,1,0.0,0,0
NL,45261215,20.0,2,2,0.0,0,0
NL,45262330,25000000.0,1,1,0.0,0,0
NL,45316000,2150273.3,7,7,0.0,0,0
BG,70000000,13645.570000000002,3,3,0.0,0,0
BG,70331000,305849.27,1,1,0.0,0,0
BG,71210000,268432.36,1,1,0.0,0,0
BG,71222000,4908.48,1,1,0.0,0,0
BG,71311240,14827.69,1,1,0.0,0,0
BG,71315200,222159.73,1,1,0.0,0,0
BG,71318100,255280.36,1,1,0.0,0,0
BG,71322200,156125.37,2,2,0.0,0,0
BG,71332000,49596.07,3,3,0.0,0,0
BG,71333000,766919.42,1,1,0.0,0,0
BG,71353000,244963.7,1,1,0.0,0,0
BG,71356000,560382.45,1,1,0.0,0,0
BG,71356200,871387.67,5,5,0.0,0,0
BG,71400000,9597.1,1,1,0.0,0,0
BG,71540000,258063.19999999998,3,5,0.0,0,0
BG,71630000,107351.47,3,3,0.0,0,0
BG,71631480,886472.5599999998,25,33,0.0,0,0
BG,71632200,0.05,1,1,0.0,0,0
BG,71700000,13293.79,1,1,0.0,0,0
BG,71900000,184067.89,3,3,0.0,0,0
BG,72100000,14780.65,1,1,0.0,0,0
BG,72210000,23928.83,1,1,0.0,0,0
BG,72212000,394212.09,3,3,0.0,0,0
BG,72212180,33316.29,1,1,0.0,0,0
BG,72212218,2702923.05,1,1,0.0,0,0
BG,72212326,13631.25,1,1,0.0,0,0
BG,72212330,2130134.14,1,1,0.0,0,0
BG,72212331,51129.97,1,1,0.0,0,0
BG,72212510,101533.9,1,1,0.0,0,0
BG,72212782,40903.98,1,1,0.0,0,0
BG,72212932,160499.54,1,1,0.0,0,0
BG,72232000,142596.38,1,1,0.0,0,0
BG,72243000,20400.86,1,1,0.0,0,0
BG,72244000,328254.42,1,1,0.0,0,0
BG,72253000,52489.85,5,5,0.0,0,0
BG,72254000,101981.29,1,1,0.0,0,0
BG,72264000,1610176.91,1,1,0.0,0,0
BG,72266000,46468.28,2,2,0.0,0,0
BG,72268000,538155.74,3,3,0.0,0,0
BG,72310000,2416921.47,2,3,0.0,0,0
BG,72316000,81800.28,3,3,0.0,0,0
BG,72322000,42437.88,1,1,0.0,0,0
BG,72421000,14826.67,1,1,0.0,0,0
BG,72500000,5176596.93,4,4,0.0,0,0
BG,72511000,21981.8,1,1,0.0,0,0
BG,72513000,107596.74,1,1,0.0,0,0
BG,72514000,81807.96,1,1,0.0,0,0
BG,72590000,19833.32,2,2,0.0,0,0
BG,72600000,386860.11000000004,2,2,0.0,0,0
BG,72611000,213825.54,2,2,0.0,0,0
BG,72710000,145694.86,1,1,0.0,0,0
BG,73100000,66366.7,1,1,0.0,0,0
BG,77000000,26494.469999999998,4,4,0.0,0,0
BG,77231200,306779.83,1,1,0.0,0,0
BG,77310000,1841957.25,2,2,0.0,0,0
BG,77311000,1953327.83,17,17,0.0,0,0
BG,77340000,153389.92,1,1,0.0,0,0
BG,79121000,59738.130000000005,9,9,0.0,0,0
BG,79212100,96318.64,4,4,0.0,0,0
BG,79311200,195500.34,4,4,0.0,0,0
BG,79341100,18064.73,1,1,0.0,0,0
BG,79341400,56012.89,2,2,0.0,0,0
BG,79411000,55578.28,1,1,0.0,0,0
BG,79520000,252633.19,1,1,0.0,0,0
BG,79633000,158454.34000000003,10,10,0.0,0,0
BG,79700000,47145.92,1,1,0.0,0,0
BG,79811000,566565.3400000001,6,6,0.0,0,0
BG,79821000,513856.23,3,3,0.0,0,0
BG,79822100,8862.53,2,2,0.0,0,0
BG,79822200,899.89,1,1,0.0,0,0
BG,79900000,7107.07,1,1,0.0,0,0
BG,79934000,76694.96,1,1,0.0,0,0
BG,79952100,315642.37,3,3,0.0,0,0
BG,79954000,4550.57,1,1,0.0,0,0
BG,79963000,94999.49,1,1,0.0,0,0
BG,79980000,64423.77,1,1,0.0,0,0
BG,79995100,60716.84,1,1,0.0,0,0
BG,79996000,4601.19,1,1,0.0,0,0
BG,80000000,8078.54,1,1,0.0,0,0
BG,80522000,159863.2,2,2,0.0,0,0
BG,80532000,11397.89,1,1,0.0,0,0
BG,80560000,575212.19,1,1,0.0,0,0
BG,85322000,2730096.74,2,2,0.0,0,0
BG,90450000,12271.19,1,1,0.0,0,0
BG,90491000,368135.8,1,1,0.0,0,0
BG,90510000,8596240.35,6,6,0.0,0,0
BG,90513300,10553226.31,3,3,0.0,0,0
BG,90520000,664.69,1,1,0.0,0,0
BG,90524000,11873.039999999999,2,2,0.0,0,0
BG,90710000,16837.61,2,2,0.0,0,0
BG,90713000,209936.66,2,2,0.0,0,0
BG,90731400,51129.97,1,1,0.0,0,0
BG,90913200,51129.97,1,1,0.0,0,0
BG,90917000,217922.9,1,1,0.0,0,0
BG,90920000,154412.52000000002,2,2,0.0,0,0
BG,90921000,511663.03,4,4,0.0,0,0
BG,90922000,1065208.61,1,1,0.0,0,0
